Sample ID,SMILES
NCGC00398189-01,NC(=O)CCNC(=O)\C1=C\[C@@H](NC(=O)C2=CC=CS2)[C@@H](O)[C@H](O)C1
NCGC00398190-01,CC(C)C[C@@H](NC(=O)[C@@]1(O)C[C@@H](O)[C@H](O)[C@H](C1)NC(=O)NC2=CC=C(OC(F)(F)F)C=C2)C(N)=O
NCGC00398195-01,O[C@@H]1C\C(=C/[C@@H](NC(=O)CC2(CCCC2)CC(O)=O)[C@H]1O)C(=O)N[C@H]3CCCNC3=O
NCGC00398196-01,NC(=O)CCNC(=O)\C1=C\[C@@H](NC(=O)CC2(CCCC2)CC(O)=O)[C@@H](O)[C@H](O)C1
NCGC00398197-01,NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@]2(O)C[C@@H](O)[C@H](O)[C@H](C2)NC(=O)C3=CC(=C(F)C=C3)Cl
NCGC00398198-01,COC1=CC=C(C[C@H](NC(=O)[C@@H]2C[C@@H](CN2C(=O)CC(C)(C)C)NC(=O)CC(C)(C)C)C(N)=O)C=C1
NCGC00398199-01,COC1=CC=C(NC(=O)N[C@H]2C[C@H](N(C2)C(=O)C3CC3)C(=O)N[C@H](CC4=C[NH]C5=C4C=CC=C5)C(N)=O)C=C1
NCGC00398202-01,COC(=O)[C@H](NC(=O)[C@@H]1[C@H](CCN1C(=O)C=C(C)C)NC(=O)NC2=CC=CC(=C2)OC)C(C)C
NCGC00398205-01,COC(=O)[C@H](NC(=O)[C@@H]1[C@H](CCN1C(=O)CSC)NC(=O)NC2=C(F)C=C(F)C=C2)C(C)C
NCGC00398207-01,CSC1=CC=CC(=C1)NC(=O)N[C@H]2C[C@H](N(C2)C(=O)C=C(C)C)C(=O)N[C@H](CC3=C[NH]C4=C3C=CC=C4)C(N)=O
NCGC00398212-01,COC1=CC=C(C[C@H](NC(=O)[C@@H]2C[C@@H](CN2C(=O)CC(C)(C)C)NC(=O)NC3=CC(=CC=C3)SC)C(N)=O)C=C1
NCGC00398213-01,C[N]1C=CC=C1C(=O)N[C@H]2C[C@H](N(C2)C(=O)CCCC(=O)N3C[C@H](C[C@H]3C(O)=O)NC(=O)C4=CC=CS4)C(O)=O
NCGC00398214-01,C[N]1C=CC=C1C(=O)N[C@H]2C[C@H](N(C2)C(=O)CCC(=O)N3C[C@H](C[C@H]3C(O)=O)NC(=O)C4=CC=CS4)C(O)=O
NCGC00398218-01,COC1=CC(=CC=C1)NC(=O)N[C@H]2CCN([C@@H]2C(=O)N[C@H](CC3=CC=CC=C3)C(N)=O)C(=O)C4=CN=CC=N4
NCGC00398219-01,CC(C)(C)CC(=O)N1CC[C@H](NC(=O)NC2=C(F)C=C(F)C=C2)[C@H]1C(=O)N[C@H](CC3=CC=CC=C3)C(N)=O
NCGC00398220-01,CSC1=CC=CC(=C1)NC(=O)N[C@H]2CCN([C@@H]2C(=O)N[C@H](CC3=CC=CC=C3)C(N)=O)C(=O)C4=CC=C[N]4C
NCGC00398222-01,COC1=CC=C(C[C@H](NC(=O)[C@@H]2C[C@@H](CN2C(=O)C3=CC=C[N]3C)NC(=O)NC4=CC(=CC=C4)SC)C(N)=O)C=C1
NCGC00398227-01,COC1=CC=CC=C1CC(=O)N2CC[C@@H]3NC(=O)[C@H]4C[C@@H](CN4C(=O)[C@@H]23)NC(=O)C5CCCC5
NCGC00398229-01,COC(=O)[C@H](NC(=O)[C@@H]1C[C@@H](CN1C(=O)C2=CC=C[N]2C)NC(=O)NC3=C(F)C=C(F)C=C3)C(C)C
NCGC00398237-01,CC(C)=CC(=O)NCCC[C@H](NC(=O)[C@@H]1[C@H](CCN1C(=O)C=C(C)C)NC(=O)NC2=C(F)C=C(F)C=C2)C(N)=O
NCGC00398238-01,COC1=CC(=CC=C1)NC(=O)N[C@H]2CCN([C@@H]2C(=O)N[C@@H](CCCNC(=O)C3=CN=CC=N3)C(N)=O)C(=O)C4=CN=CC=N4
NCGC00398240-01,C[N]1C=CC=C1C(=O)N2CC[C@@H]3NC(=O)[C@H]4C[C@@H](CN4C(=O)[C@@H]23)NC(=O)C5CC5
NCGC00398241-01,COC(=O)[C@H](NC(=O)[C@@H]1C[C@@H](CN1C(=O)CSC)NC(=O)NC2CCCCC2)C(C)C
NCGC00398242-01,COC(=O)[C@H](NC(=O)[C@@H]1C[C@@H](CN1C(=O)CSC)NC(=O)NC2=C(F)C=C(F)C=C2)C(C)C
NCGC00398244-01,COC(=O)[C@H](NC(=O)[C@@H]1C[C@@H](CN1C(=O)C2=CC=C[N]2C)NC(=O)NC3=CC(=CC=C3)SC)C(C)C
NCGC00398246-01,COC(=O)[C@H](NC(=O)[C@@H]1[C@H](CCN1C(=O)C2=CN=CC=N2)NC(=O)NC3=CC=CC(=C3)OC)C(C)C
NCGC00398249-01,COC1=CC(=CC=C1)NC(=O)N[C@H]2CCN([C@@H]2C(=O)N[C@H](CC3=CC=CC=C3)C(N)=O)C(=O)CSC
NCGC00398251-01,COC(=O)[C@H](NC(=O)[C@@H]1[C@H](CCN1C(=O)C2=CC=C[N]2C)NC(=O)NC3=CC(=CC=C3)SC)C(C)C
NCGC00398252-01,CSCC(=O)N1C[C@H](C[C@H]1C(=O)N[C@@H](CC[S+](C)([O-])=O)C(N)=O)NC(=O)NC2=CC(=CC=C2)SC
NCGC00398255-01,CSCC(=O)N1CC[C@H](NC(=O)NC(C)C)[C@H]1C(=O)N(C)CC(N)=O
NCGC00398256-01,COCC(=O)N1CC[C@@H]2[C@H]1C(=O)N(C(=O)N2CC3=CC=CC=C3)C4=CC=C(OC)C=C4
NCGC00398259-01,COC1=CC=CC(=C1)N2C(=O)N[C@@H]3CCN([C@@H]3C2=O)C(=O)C4=CC=C(C=C4)C(F)(F)F
NCGC00398261-01,CC(C)C1=CC=C(C=C1)N2C(=O)N[C@@H]3CCN([C@@H]3C2=O)[S+]([O-])(=O)C4=CC=C(C)C=C4
NCGC00398262-01,CC(C)(CC(O)=O)CC(=O)N1CC[C@H]2NC(=O)N(C(=O)[C@@H]12)C3=CC=C(F)C=C3
NCGC00398264-01,[O-][S+](=O)(N1CC[C@H]2NC(=O)N(C(=O)[C@@H]12)C3=CC=C(F)C=C3)C4=CC=CC=C4
NCGC00398265-01,FC1=CC=C(C=C1)N2C(=O)N[C@@H]3CCN([C@@H]3C2=O)C(=O)C4=CC=C(C=C4)C5=CC=CC=C5
NCGC00398269-01,COC1=CC=C(C=C1)C(=O)N2CC[C@H]3NC(=O)N(C(=O)[C@@H]23)C4=CC=C(OC5=CC=CC=C5)C=C4
NCGC00398270-01,COC1=CC=C(C=C1)[S+]([O-])(=O)N2CC[C@H]3NC(=O)N(C(=O)[C@@H]23)C4=CC=C(OC5=CC=CC=C5)C=C4
NCGC00398272-01,O=C1N[C@@H]2CCN([C@@H]2C(=O)N1C3=CC=C(OC4=CC=CC=C4)C=C3)C(=O)C5=CC=CC=C5
NCGC00398273-01,[O-][S+](=O)(N1CC[C@H]2NC(=O)N(C(=O)[C@@H]12)C3=CC=C(OC4=CC=CC=C4)C=C3)C5=CC=CC=C5
NCGC00398274-01,C[C@@H](C1CC[C@@]2(C)CC3=C(N=C(CSC4=CC=CC=C4)S3)[C@@H](C)[C@@H]2[C@H]1O)C(=O)N(C)CC=C
NCGC00398277-01,C[C@@H](C1CC[C@@]2(C)CC3=C(N=C(NC(=O)CC(C)(C)C)S3)[C@@H](C)[C@@H]2[C@H]1O)C(=O)NCCN4CCOCC4
NCGC00398284-01,CCCOC1=CC(=C2CC[C@H](CC2=C1C)C(C)C(=O)N3CCOCC3)C
NCGC00398286-01,COC1=CC(=CC(=C1)NC(=O)N[C@H]2CO[C@@H]3[C@@H](CO[C@H]23)OC(=O)NC4=CC(=CC=C4)C(C)=O)OC
NCGC00398287-01,O=C(N[C@H]1CO[C@@H]2[C@H](CO[C@H]12)[N]3N=NN=C3OC4=CC=C5OCOC5=C4)NC6=CC=CC7=CC=CC=C67
NCGC00398288-01,COC1=CC=C(OC)C(=C1)[S+]([O-])(=O)N[C@H]2CO[C@@H]3[C@@H](CO[C@H]23)OC(=O)NC4=CC(=CC=C4)C(C)=O
NCGC00398290-01,COC1=CC=C(NC(=O)N[C@H]2CO[C@@H]3[C@@H](CO[C@H]23)OC(=O)NC4=CC(=CC=C4)C(C)=O)C=C1
NCGC00398296-01,CC(=O)NC1=CC=C(C=C1)[S+]([O-])(=O)N[C@H]2CO[C@@H]3[C@H](CO[C@H]23)[N]4N=NN=C4OC5=CC=C6OCOC6=C5
NCGC00398297-01,OC(=O)CC1(CCCC1)CC(=O)N[C@H]2CO[C@@H]3[C@H](CO[C@H]23)[N]4N=NN=C4OC5=CC=C(C=C5)[N]6C=NC=N6
NCGC00398298-01,O=C(N[C@H]1CO[C@@H]2[C@H](CO[C@H]12)[N]3C=C(CC4CCCCC4)N=N3)NC5=CC=CC=C5
NCGC00398300-01,COC1=CC=CC(=C1)C2=NN=N[N]2[C@H]3CO[C@@H]4[C@H](CO[C@H]34)NC(=O)C5=CC=CC=C5
NCGC00398303-01,COC(=O)C1=C[N](N=N1)[C@H]2CO[C@@H]3[C@H](CO[C@H]23)NC(=O)C4CC4
NCGC00398305-01,CC(=O)NC1=CC=C(C=C1)[S+]([O-])(=O)N[C@H]2CO[C@@H]3[C@H](CO[C@H]23)[N]4N=NN=C4C5=CC6=C(OCO6)C=C5
NCGC00398308-01,[O-][S+](=O)(N[C@H]1CO[C@@H]2[C@H](CO[C@H]12)[N]3N=NN=C3C4=CC5=C(OCO5)C=C4)C6=CC=CC=C6C#N
NCGC00398309-01,O=C(N[C@H]1CO[C@@H]2[C@H](CO[C@H]12)[N]3N=NN=C3C4=CC5=C(OCO5)C=C4)NC6=CC=CC7=CC=CC=C67
NCGC00398311-01,COC1=CC=C(NC(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)NCC4=CC=C(C=C4)C5=CC=CC=C5)C=C1
NCGC00398312-01,O=C(N[C@H]1CO[C@@H]2[C@H](CO[C@H]12)[N]3N=NN=C3OC4=CC=C(C=C4)[N]5C=CN=C5)C6CCCCC6
NCGC00398313-01,CC1=CC=C(C=C1)C(=O)N[C@H]2CO[C@@H]3[C@H](CO[C@H]23)[N]4N=NN=C4OC5=CC=C(C=C5)[N]6C=CN=C6
NCGC00398314-01,O=C(N[C@H]1CO[C@@H]2[C@H](CO[C@H]12)[N]3N=NN=C3C4=CC5=C(OCO5)C=C4)NC6=CC=CC=C6
NCGC00398315-01,O=C(NC1CCCCC1)N[C@H]2CO[C@@H]3[C@H](CO[C@H]23)[N]4N=NN=C4OC5=CC=C(C=C5)[N]6C=CN=C6
NCGC00398316-01,O=C(N[C@H]1CO[C@@H]2[C@H](CO[C@H]12)[N]3N=NN=C3OC4=CC=C(C=C4)[N]5C=CN=C5)NC6=CC=C(OC7=CC=CC=C7)C=C6
NCGC00398319-01,CC1=CC=C(C=C1)[S+]([O-])(=O)N[C@H]2CO[C@@H]3[C@H](CO[C@H]23)[N]4N=NN=C4OC5=CC=C(C=C5)[N]6C=CN=C6
NCGC00398323-01,[O-][S+](=O)(N[C@H]1CO[C@@H]2[C@H](CO[C@H]12)[N]3N=NN=C3OC4=CC=C(C=C4)[N]5C=CN=C5)C6=CC=CS6
NCGC00398324-01,[O-][S+](=O)(CC1=CC=CC=C1)N[C@H]2CO[C@@H]3[C@H](CO[C@H]23)[N]4N=NN=C4OC5=CC=C(C=C5)[N]6C=CN=C6
NCGC00398325-01,COC1=CC=CC(=C1)C2=NN=N[N]2[C@H]3CO[C@@H]4[C@H](CO[C@H]34)NC(=O)NC5=CC=C(OC6=CC=CC=C6)C=C5
NCGC00398327-01,COC1=CC=CC(=C1)C2=NN=N[N]2[C@H]3CO[C@@H]4[C@H](CO[C@H]34)N[S+]([O-])(=O)CC5=CC=CC=C5
NCGC00398330-01,NC(=O)CO[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)NC(=O)NC3=CC=CC=C3
NCGC00398334-01,O=C(NC1=CC(=CC=C1)C#N)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)[N]4N=NN=C4SC5CCCC5
NCGC00398335-01,CCOC(=O)C1=CC=CC(=C1)NC(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)[N]4N=NN=C4SC5CCCC5
NCGC00398339-01,CC(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)N[S+]([O-])(=O)CC4=CC=CC=C4)C=C1
NCGC00398341-01,C1CCC(CC1)CC2=C[N](N=N2)[C@H]3CO[C@@H]4[C@H](CO[C@H]34)NCC5=CC=C(C=C5)C6=CC=CC=C6
NCGC00398344-01,CC(=O)C1=CC=CC(=C1)NC(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)NC(=O)NC4=CC=CC=C4
NCGC00398345-01,O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)O[C@@H]3CO[C@@H]4[C@H](CO[C@H]34)[N]5N=NN=C5C6=CC=C(C=C6)C7=CC=CC=C7
NCGC00398346-01,COC1=CC=C(NC(=O)N[C@H]2CO[C@@H]3[C@H](CO[C@H]23)[N]4C=C(N=N4)C5=CC=CC=C5)C=C1
NCGC00398348-01,FC(F)(F)C1=CC=C(C=C1)C(=O)N[C@H]2CO[C@@H]3[C@H](CO[C@H]23)[N]4N=NN=C4C5=CC6=C(OCO6)C=C5
NCGC00398349-01,COC1=CC=C(C=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@H](CO[C@H]34)NC(=O)NC5=CC(=CC=C5)C#N
NCGC00398354-01,[O-][S+](=O)(N[C@H]1CO[C@@H]2[C@H](CO[C@H]12)NC3=NC(=CC=N3)C4=CC5=C(OCO5)C=C4)C6=CC7=CC=CC=C7C=C6
NCGC00398355-01,OC(=O)CCCC(=O)N[C@H]1CO[C@@H]2[C@H](CO[C@H]12)NC3=NC(=CC=N3)C4=CC=C5OCOC5=C4
NCGC00398356-01,CC(C)(CC(O)=O)CC(=O)N[C@H]1CO[C@@H]2[C@H](CO[C@H]12)NC3=NC(=CC=N3)C4=CC=C5OCOC5=C4
NCGC00398357-01,CC(=O)C1=CC=C(NC(=O)N[C@H]2CO[C@@H]3[C@@H](CO[C@H]23)OCC(N)=O)C=C1
NCGC00398358-01,COC1=CC=C(C=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@H](CO[C@H]34)NC(=O)CCC(O)=O
NCGC00398365-01,O=C(NC1CCCCC1)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)NC4=NC(=CC=N4)C5=CC=CC(=C5)C#N
NCGC00398366-01,CC(C)C1=CC=C(NC(=O)N[C@H]2CO[C@@H]3[C@H](O)CO[C@H]23)C=C1
NCGC00398367-01,COC1=CC=C(C=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@@H](CO[C@H]34)OC(=O)NC5=CC=C(C=C5)C(C)(C)C
NCGC00398369-01,CC(C)(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)NC4=NC(=CC=N4)C5=CC=CS5)C=C1
NCGC00398371-01,COC1=CC=C(C=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@@H](CO[C@H]34)OC(=O)NC5=CC=CC(=C5)OC
NCGC00398372-01,CC(C)(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)NC4=NC(=CC=N4)C(C)(C)C)C=C1
NCGC00398376-01,CN(C)C1=CC=C(C=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@@H](CO[C@H]34)OC(=O)NC5=CC(=CC=C5)C(F)(F)F
NCGC00398377-01,CN(C)C1=CC=C(C=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@@H](CO[C@H]34)OC(=O)NCC5=CC=CC=C5
NCGC00398378-01,CC(C)(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)NC4=NC(=CC=N4)C5=CC=CC(=C5)F)C=C1
NCGC00398379-01,FC(F)(F)C1=CC=CC(=C1)NC(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)NC4=NC(=CC=N4)C5=CC=CC=C5
NCGC00398382-01,FC1=CC(=CC=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@@H](CO[C@H]34)OC(=O)NC5=CSC=C5
NCGC00398383-01,FC1=CC(=CC=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@@H](CO[C@H]34)OC(=O)NC5=CC=CC6=CC=CC=C56
NCGC00398386-01,COC1=CC(=CC=C1)NC(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)NC4=NC(=CC=N4)C5=CC=C(C=C5)C6=CC=CC=C6
NCGC00398395-01,COC1=CC=C(C=C1)C(=O)N[C@H]2CO[C@@H]3[C@@H](CO[C@H]23)OC(=O)NC4=CC=CC=C4
NCGC00398396-01,O=C(COC1=CC=CC=C1)N[C@H]2CO[C@@H]3[C@@H](CO[C@H]23)OC(=O)NC4=CC=CC=C4
NCGC00398397-01,CC1=CC=C(C=C1)C(=O)N[C@H]2CO[C@@H]3[C@@H](CO[C@H]23)OC(=O)NC4=CC=CC=C4
NCGC00398402-01,CCNC(=O)O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)NCC3=CC=CC=C3
NCGC00398403-01,CCNC(=O)O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)NCC3CCCCC3
NCGC00398405-01,OC(=O)COCC(=O)N[C@H]1CO[C@@H]2[C@H](CO[C@H]12)[N]3N=NN=C3C4=CC5=C(OCO5)C=C4
NCGC00398408-01,FC(F)(F)C1=CC=CC(=C1)NC(=O)N[C@H]2CO[C@@H]3[C@H](CO[C@H]23)[N]4N=NN=C4OC5=CC=C(C=C5)[N]6C=CN=C6
NCGC00398410-01,COC1=CC=C(C=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@@H](CO[C@H]34)OC(=O)NC5=CC(=CC=C5)C(F)(F)F
NCGC00398411-01,CCNC(=O)O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)NC3=NC(=CC=N3)C4=CC=C(C=C4)C5=CC=CC=C5
NCGC00398413-01,COCC(=O)N[C@H]1CO[C@@H]2[C@H](CO[C@H]12)NC3=NC(=CC=N3)C4=CC=C(OC)C=C4
NCGC00398414-01,COC1=CC=C(C=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@H](CO[C@H]34)NC(=O)N5CCOCC5
NCGC00398416-01,COC1=CC=C(C=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@H](CO[C@H]34)N[S+]([O-])(=O)C5=CC6=CC=CC=C6C=C5
NCGC00398417-01,COC1=CC=C(C=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@H](CO[C@H]34)N[S+]([O-])(=O)C5=CC=CS5
NCGC00398419-01,COC1=CC=C(C=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@H](CO[C@H]34)N[S+]([O-])(=O)C5=CC=CC=C5C#N
NCGC00398421-01,O=C(N[C@H]1CO[C@@H]2[C@H](CO[C@H]12)NC3=NC(=CC=N3)C4=CC=CC=C4)N5CCOCC5
NCGC00398422-01,CC(C)(C)C1=CC=NC(=N1)N[C@H]2CO[C@@H]3[C@H](CO[C@H]23)NC(=O)CCCC(O)=O
NCGC00398424-01,O=C(N[C@H]1CO[C@@H]2[C@H](CO[C@H]12)NC3=NC(=CC=N3)C4=CC=CS4)C5=CC=CC=C5
NCGC00398426-01,CC1=CC=C(C=C1)C(=O)N[C@H]2CO[C@@H]3[C@H](CO[C@H]23)NC4=NC(=CC=N4)C5=CC=CS5
NCGC00398429-01,[O-][S+](=O)(N[C@H]1CO[C@@H]2[C@H](CO[C@H]12)NC3=NC(=CC=N3)C4=CC=CS4)C5=CC=CS5
NCGC00398436-01,COC1=C(C=CC=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@H](CO[C@H]34)NC(=O)C5=CC=C(C=C5)C(F)(F)F
NCGC00398439-01,COC1=C(C=CC=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@H](CO[C@H]34)N[S+]([O-])(=O)C5=CC=CS5
NCGC00398443-01,CC1=CC=C(C=C1)C(=O)N[C@H]2CO[C@@H]3[C@H](CO[C@H]23)NC4=NC(=CC=N4)C5=CC=C(C=C5)C6=CC=CC=C6
NCGC00398445-01,CC(C)C[C@H](NC(=O)[C@@H]1C[C@H](CCN1C(=O)C2=NC=CN=C2)[N]3N=NC(=C3C(N)=O)C(N)=O)C(N)=O
NCGC00398447-01,COC1=CC=C(C=C1)[S+]([O-])(=O)N2CC[C@@H](C[C@H]2C(=O)N[C@@H](CC3CCCCC3)C(N)=O)NC(=O)C4=CC=NC=C4
NCGC00398448-01,C[N]1C=NC(=C1)[S+]([O-])(=O)N[C@H]2CCN([C@@H](C2)C(=O)N[C@H](CC3=C[NH]C4=C3C=CC=C4)C(N)=O)C(=O)C5=CC(=N[N]5C)C
NCGC00398449-01,C[C@@H](NC(=O)[C@@H]1C[C@H](CCN1C(=O)C2=CC=CO2)N[S+]([O-])(=O)C3=C[N](C)C=N3)C(N)=O
NCGC00398451-01,NC(=O)[C@H](CC1=CC=CS1)NC(=O)[C@@H]2C[C@H](CCN2C(=O)COCC(O)=O)NC(=O)C3=CN=CC=N3
NCGC00398452-01,C[N]1C=NC(=C1)[S+]([O-])(=O)N[C@H]2CCN([C@@H](C2)C(=O)N[C@@H](CC3=CC=CS3)C(N)=O)C(=O)C4=CC(=N[N]4C)C
NCGC00398453-01,CC(C)C[C@@H](NC(=O)[C@@H]1C[C@H](CCN1C(=O)COCC(O)=O)NC(=O)C2=C(C)N=NS2)C(N)=O
NCGC00398454-01,CC1=NC(=CS1)C(=O)N2CC[C@@H](C[C@H]2C(=O)N[C@@H](CC3=CC=CS3)C(N)=O)NC(=O)C4=CN=CC=N4
NCGC00398462-01,COC1=CC=C(NC(=O)N[C@H]2CCN3[C@@H](C2)C(=O)N[C@H](CC4=CC=C(Cl)C=C4)C3=O)C=C1
NCGC00398463-01,CSC1=CC=CC(=C1)NC(=O)N[C@H]2CCN3[C@@H](C2)C(=O)N[C@@H](CC4=CC=C(F)C=C4)C3=O
NCGC00398465-01,COCC(=O)N[C@H]1CCN2[C@@H](C1)C(=O)N(C2=O)C3=CC=C(OC(F)(F)F)C=C3
NCGC00398466-01,FC1=CC=C(C=C1Cl)N2C(=O)[C@@H]3C[C@H](CCN3C2=O)NC(=O)C4=CC=CS4
NCGC00398467-01,COC1=CC(=CC(=C1)OC)N2C(=O)[C@@H]3C[C@H](CCN3C2=O)NC(=O)C4=CC=CS4
NCGC00398468-01,CC(=O)N1CCC(CC1)C(=O)N[C@H]2CCN3[C@@H](C2)C(=O)N(C3=O)C4=CC=C(OC(F)(F)F)C=C4
NCGC00398469-01,CC(C)C1=CC=C(C=C1)N2C(=O)[C@@H]3C[C@H](CCN3C2=O)NC(=O)C4=C(C)N=NS4
NCGC00398475-01,OC1=CC=C(C[C@H]2NC(=O)[C@@H]3C[C@H](CCN3C2=O)N[S+]([O-])(=O)C4=CC=C(Cl)C=C4)C=C1
NCGC00398477-01,ClC1=NC=CC(=C1)C(=O)N[C@H]2CCN3[C@@H](C2)C(=O)N(C3=O)C4=CC=CC5=NSN=C45
NCGC00398478-01,O=C(N[C@H]1CCN2[C@@H](C1)C(=O)N(C2=O)C3=CC=CC=C3)C4=CN=CC=C4
NCGC00398480-01,CN(CC=C)C(=O)C[C@@H]1C2=C(C[C@@H]3[C@](C)(CO)[C@H](O)CC[C@@]13C)SC(=N2)NC(=O)C4=CC=CS4
NCGC00398482-01,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H](CC(=O)NCC#C)C3=C(C[C@H]12)SC(=N3)NC(=O)C4CCCCC4
NCGC00398491-01,COCC(=O)NC1=NC2=C(C[C@@H]3[C@](C)(CO)[C@H](O)CC[C@@]3(C)[C@@H]2CC(=O)N(C)CC=C)S1
NCGC00398497-01,CC(C)(C)C(=O)NC1=NC2=C(C[C@@H]3[C@](C)(CO)[C@H](O)CC[C@@]3(C)[C@@H]2CC(=O)NCCN4CCOCC4)S1
NCGC00398502-01,COC1=CC(=CC(=C1OC)OC)NC(=O)O[C@@H]2CC[C@@]3(C)[C@H](CC(=O)N4CC[C@@H](O)C4)[C@H](O)CCC3[C@]2(C)CO
NCGC00398503-01,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H](CC(=O)NCC3=CC=CC=C3)C4=C(C[C@H]12)SC(=N4)NC(=O)C5=CC=CO5
NCGC00398504-01,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H](CC(=O)NC3CCCC3)C4=C(C[C@H]12)SC(=N4)NC(=O)C5=CC=CO5
NCGC00398510-01,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H](CC(=O)NC3CC3)C4=C(C[C@H]12)SC(=N4)NC(=O)C5=CC=C(F)C=C5
NCGC00398511-01,CCN(CC)C(=O)C[C@@H]1C2=C(C[C@@H]3[C@](C)(CO)[C@H](O)CC[C@@]13C)SC(=N2)NC(=O)C4=CC=C(F)C=C4
NCGC00398514-01,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H](CC(=O)NC3=CC=CC=C3)C4=C(C[C@H]12)SC(=N4)NC(=O)C5=CC=CO5
NCGC00398516-01,COCCNC(=O)C[C@@H]1C2=C(C[C@@H]3[C@](C)(CO)[C@H](O)CC[C@@]13C)SC(=N2)NC(=O)C4=CC=C(F)C=C4
NCGC00398517-01,CC(C)C[C@H](CO)NC(=O)C[C@@H]1C2=C(C[C@@H]3[C@](C)(CO)[C@H](O)CC[C@@]13C)SC(=N2)NC(=O)CC(C)(C)C
NCGC00398520-01,CC(C)(C)CC(=O)NC1=NC2=C(C[C@@H]3[C@](C)(CO)[C@H](O)CC[C@@]3(C)[C@@H]2CC(=O)N4CCC(CC4)C(N)=O)S1
NCGC00398521-01,CN(CC1=CC=CC=C1)C(=O)C[C@@H]2C3=C(C[C@@H]4[C@](C)(CO)[C@H](O)CC[C@@]24C)SC(=N3)NC(=O)C5=C(F)C=CC=C5F
NCGC00398522-01,CC(C)(C)CC(=O)NC1=NC2=C(C[C@@H]3[C@](C)(CO)[C@H](O)CC[C@@]3(C)[C@@H]2CC(=O)NCCN4CCOCC4)S1
NCGC00398524-01,COC1=CC(=CC(=C1)NC(=O)O[C@@H]2CC[C@@]3(C)[C@H](CC(=O)N4CCCC4)[C@H](O)CCC3[C@]2(C)CO)OC
NCGC00398528-01,CC1=CC=C(NC(=O)O[C@@H]2CC[C@@]3(C)[C@H](CC(=O)NCC4=CC=CC=C4)[C@H](O)CCC3[C@]2(C)CO)C=C1
NCGC00398529-01,COC1=CC=C(NC(=O)O[C@@H]2CC[C@@]3(C)[C@H](CC(=O)NCC4=CC=CC=C4)[C@H](O)CCC3[C@]2(C)CO)C=C1
NCGC00398530-01,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H](CC(=O)N3CCC(CC3)C(N)=O)C4=C(C[C@H]12)SC(=N4)NC(=O)C5=CC=CO5
NCGC00398532-01,CCCNC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC(=O)NCC3=CC=C4OCOC4=C3)[C@H](O)CCC2[C@]1(C)CO
NCGC00398537-01,COC1=CC(=CC(=C1)NC(=O)O[C@@H]2CC[C@@]3(C)[C@H](CC(=O)N4CCC[C@H]4CO)[C@H](O)CCC3[C@]2(C)CO)OC
