Sample ID,SMILES
NCGC00399159-01,CN(C)C(=O)[C@H]1CN2CCC1C[C@@H]2C[N]3C=C(N=N3)C4=CC=C(C=C4)C5=CC=CC=C5
NCGC00399161-01,O=C([C@H]1CN2CCC1C[C@@H]2C[N]3C=C(N=N3)C4=NC=CC=C4)N5CCOCC5
NCGC00399163-01,COC1=C(CNC(=O)[C@H]2CN3CC[C@H]2C[C@@H]3C[N]4C=C(N=N4)C5=CC=CC=C5)C=CC=C1
NCGC00399165-01,CC(C)(C)C1=C[N](C[C@H]2CC3CCN2C[C@@H]3C(=O)NCC4=CC=C5OCOC5=C4)N=N1
NCGC00399166-01,CN(CC1=CC=CC=C1)CC2=C[N](C[C@H]3CC4CCN3C[C@@H]4C(=O)NCC5=CC=C(F)C=C5)N=N2
NCGC00399167-01,CC(C)NC(=O)[C@H]1CN2CCC1C[C@@H]2C[N]3C=C(N=N3)C4=CC=C(F)C=C4
NCGC00399168-01,O=C(NC1CC1)[C@H]2CN3CCC2C[C@@H]3C[N]4C=C(CSC5=CC=CC=C5)N=N4
NCGC00399169-01,COC1=C(CNC(=O)[C@H]2CN3CCC2C[C@@H]3C[N]4C=C(CO)N=N4)C=CC=C1
NCGC00399172-01,FC1=CC=C(CNC(=O)[C@H]2CN3CC[C@H]2C[C@@H]3C[N]4C=C(N=N4)C5=CC=CC=C5)C=C1
NCGC00399173-01,COC1=CC=C(C=C1)C2=C[N](C[C@H]3CC4CCN3C[C@@H]4C(=O)NCC5=CC=C6OCOC6=C5)N=N2
NCGC00399177-01,COC1=CC=C(C=C1)C2=C[N](C[C@H]3C[C@@H]4CCN3C[C@@H]4C(=O)NC5CC5)N=N2
NCGC00399179-01,COC1=C(CNC(=O)[C@H]2CN3CCC2C[C@@H]3C[N]4C=C(CSC5=CC=CC=C5)N=N4)C=CC=C1
NCGC00399182-01,CN(C)CC1=C[N](C[C@H]2C[C@@H]3CCN2C[C@@H]3C(=O)NCC4=CC=C(F)C=C4)N=N1
NCGC00399183-01,COC1=C(CNC(=O)[C@H]2CN3CCC2C[C@@H]3C[N]4C=C(CN(C)CC5=CC=CC=C5)N=N4)C=CC=C1
NCGC00399184-01,CC(C)NC(=O)[C@H]1CN2CC[C@H]1C[C@@H]2C[N]3C=C(CO)N=N3
NCGC00399185-01,COCC1=C[N](C[C@H]2C[C@@H]3CCN2C[C@@H]3C(=O)N4CCOCC4)N=N1
NCGC00399188-01,CC(C)(O)C1=C[N](C[C@H]2C[C@@H]3CCN2C[C@@H]3C(=O)NC4=CC=CC=C4)N=N1
NCGC00399192-01,COCC1=C[N](C[C@H]2CC3CCN2C[C@@H]3C(=O)NC4=CC=CC=C4)N=N1
NCGC00399194-01,CC(C)(C)C1=CC=C(C=C1)C2=C[N](C[C@H]3CC4CCN3C[C@@H]4C(=O)NC5=CC=CC=C5)N=N2
NCGC00399197-01,NC(=O)C(=O)NC[C@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C
NCGC00399198-01,[O-][S+](=O)(NC[C@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)C3=CC=C(Cl)C=C3
NCGC00399200-01,OCC1=C[N](C[C@H]2CC3CCN2C[C@@H]3C(=O)NC4=CC=CC=C4)N=N1
NCGC00399203-01,[O-][S+](=O)(NC[C@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)C3=CC=CS3
NCGC00399205-01,C=C[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)C3CCCCC3
NCGC00399208-01,COC1=CC=C(C=C1)C2=C[N](C[C@H]3CC4CCN3C[C@@H]4C(=O)N5CCCC5)N=N2
NCGC00399210-01,O=C(NC1=CC=CC=C1)[C@H]2CN3CC[C@H]2C[C@@H]3C[N]4C=C(COC5=CC=CC=C5)N=N4
NCGC00399211-01,CC(C)(C)C1=CC=C(C=C1)C2=C[N](C[C@H]3CC4CCN3C[C@@H]4C(=O)N5CCOCC5)N=N2
NCGC00399212-01,C=C[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)C3=CC=C(C=C3)C#N
NCGC00399213-01,COC1=CC=C(C=C1)[S+]([O-])(=O)NC[C@H]2C[C@@H]3CC[N@]2C[C@@H]3C=C
NCGC00399214-01,COC1=CC=C(C=C1)C2=C[N](C[C@H]3C[C@@H]4CCN3C[C@@H]4C(=O)N5CCOCC5)N=N2
NCGC00399215-01,FC(F)(F)C1=CC=C(C=C1)C(=O)NC[C@H]2C[C@@H]3CC[N@]2C[C@@H]3C=C
NCGC00399216-01,C=C[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)C3=CC=C(C=C3)C4=CC=CC=C4
NCGC00399217-01,O=C(NC1=CC=CC=C1)[C@H]2CN3CC[C@H]2C[C@@H]3C[N]4C=C(CC5CCCCC5)N=N4
NCGC00399218-01,CC(C)NC(=O)[C@H]1CN2CCC1C[C@@H]2C[N]3C=C(CSC4=CC=CC=C4)N=N3
NCGC00399219-01,CN(CC=C)C(=O)[C@H]1CN2CCC1C[C@@H]2C[N]3C=C(CSC4=CC=CC=C4)N=N3
NCGC00399220-01,CN(C)C1=CC=C(C=C1)C(=O)NC[C@H]2C[C@@H]3CC[N@]2C[C@@H]3C=C
NCGC00399222-01,OC1(CCCCC1)C2=C[N](C[C@H]3CC4CCN3C[C@@H]4C(=O)NC5=CC=CC=C5)N=N2
NCGC00399223-01,CC(C)NC(=O)[C@H]1CN2CCC1C[C@@H]2C[N]3C=C(CN(C)CC4=CC=CC=C4)N=N3
NCGC00399229-01,COCC1=C[N](C[C@H]2CC3CCN2C[C@@H]3C(=O)N(C)CC=C)N=N1
NCGC00399230-01,CCCCC1=C[N](C[C@H]2C[C@@H]3CCN2C[C@@H]3C(=O)NC4=CC=CC=C4)N=N1
NCGC00399231-01,CN(CC1=CC=CC=C1)CC2=C[N](C[C@H]3C[C@@H]4CCN3C[C@@H]4C(=O)NC5=CC=CC=C5)N=N2
NCGC00399232-01,C=C[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)C3=CC=C4OCOC4=C3
NCGC00399233-01,CC1=CC=C(C=C1)[S+]([O-])(=O)NC[C@H]2C[C@@H]3CC[N@]2C[C@@H]3C=C
NCGC00399234-01,O=C(NC[C@H]1C[C@@H]2CC[N@]1C[C@@H]2C#C)C3=CC=C(C=C3)C4=CC=CC=C4
NCGC00399236-01,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)CC(C)(C)CC(O)=O
NCGC00399237-01,FC(F)(F)C1=CC=CC(=C1)NC(=O)NC[C@H]2C[C@@H]3CC[N@]2C[C@@H]3C=C
NCGC00399238-01,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)C3=CC=C(C=C3)C4=CC=CC=C4
NCGC00399239-01,FC(F)(F)C1=CC=C(C=C1)C(=O)NC[C@H]2C[C@@H]3CC[N@]2C[C@@H]3C#C
NCGC00399240-01,[O-][S+](=O)(NC[C@H]1C[C@@H]2CC[N@]1C[C@@H]2C#C)C3=CC=CC=C3
NCGC00399241-01,OC(=O)COCC(=O)NC[C@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C
NCGC00399243-01,CC(=O)C1=CC=C(NC(=O)NC[C@H]2C[C@@H]3CC[N@]2C[C@@H]3C=C)C=C1
NCGC00399244-01,CC1=CC=C(C=C1)[S+]([O-])(=O)NC[C@H]2C[C@@H]3CC[N@]2C[C@@H]3C#C
NCGC00399246-01,O=C(NC[C@H]1C[C@@H]2CC[N@]1C[C@@H]2C#C)C3=CC=C4OCOC4=C3
NCGC00399248-01,C=C[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)NC3=CC=C(OC4=CC=CC=C4)C=C3
NCGC00399249-01,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)C3=CC=CO3
NCGC00399250-01,COCC(=O)NC[C@H]1C[C@@H]2CC[N@]1C[C@@H]2C#C
NCGC00399251-01,[O-][S+](=O)(NC[C@H]1C[C@@H]2CC[N@]1C[C@@H]2C#C)C3=CC=C(Cl)C=C3
NCGC00399253-01,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)C3=CC=C4OCOC4=C3
NCGC00399255-01,[O-][S+](=O)(NC[C@H]1C[C@@H]2CC[N@]1C[C@@H]2C#C)C3=CC=CS3
NCGC00399256-01,COC1=CC(=CC(=C1)NC(=O)NC[C@H]2C[C@@H]3CC[N@]2C[C@@H]3C=C)OC
NCGC00399257-01,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)COC3=CC=CC=C3
NCGC00399260-01,O=C(NC[C@H]1C[C@@H]2CC[N@]1C[C@@H]2C#C)C3=CC4=C(C=CC=C4)C=C3
NCGC00399263-01,OC(=O)COCC(=O)NC[C@H]1C[C@@H]2CC[N@]1C[C@@H]2C#C
NCGC00399264-01,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)C3=CC4=C(C=CC=C4)C=C3
NCGC00399266-01,COC1=CC=C(C=C1)[S+]([O-])(=O)NC[C@H]2C[C@@H]3CC[N@]2C[C@@H]3C#C
NCGC00399270-01,[O-][S+](=O)(NC[C@H]1C[C@@H]2CC[N@]1C[C@@H]2C#C)C3=CC4=CC=CC=C4C=C3
NCGC00399271-01,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)NC3=CC(=CC=C3)C(F)(F)F
NCGC00399272-01,CCC[S+]([O-])(=O)NC[C@H]1C[C@@H]2CC[N@]1C[C@@H]2CC
NCGC00399273-01,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)NC3=CC(=CC=C3)C#N
NCGC00399276-01,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)NC3=CC=C(C=C3)C(C)=O
NCGC00399277-01,O=C(NC[C@H]1C[C@@H]2CC[N@]1C[C@@H]2C#C)NC3=CC(=CC=C3)C#N
NCGC00399278-01,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CN[S+]([O-])(=O)C3=CC=C(C)C=C3
NCGC00399279-01,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)NC3=CC=C(C=C3)C(C)(C)C
NCGC00399282-01,CC(C)C1=CC=C(CNC[C@H]2C[C@@H]3CC[N@]2C[C@@H]3C#C)C=C1
NCGC00399283-01,CSC1=CC=CC(=C1)NC(=O)NC[C@H]2C[C@@H]3CC[N@]2C[C@@H]3C#C
NCGC00399284-01,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)NC3=CC(=CC=C3)SC
NCGC00399286-01,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)NC3=CC(=CC(=C3)OC)OC
NCGC00399287-01,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)NC(C)C
NCGC00399289-01,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNC(=O)NC3=CC=CC=C3
NCGC00399292-01,CC[C@H]1CN(CC[C@H]1CC(=O)NCC2=CC=CC3=C2C=CC=C3)[S+]([O-])(=O)C4=CC=C(OC)C=C4
NCGC00399293-01,CC[C@H]1CN(CC[C@H]1CC(=O)NCC2=CC=C(F)C=C2)[S+]([O-])(=O)C3=CC=C(OC)C=C3
NCGC00399299-01,CC[C@H]1CN(CC[C@H]1CC(=O)NCC2=CC=CC3=C2C=CC=C3)C(=O)NC4=CC(=CC=C4)C(F)(F)F
NCGC00399302-01,CCCNC(=O)C[C@@H]1CCN(C[C@@H]1CC)[S+]([O-])(=O)C2=C(C)ON=C2C
NCGC00399304-01,CC[C@H]1CN(CC[C@H]1CC(=O)NCC2=CC=C3OCOC3=C2)C(=O)C4=CC(=NC=C4)Cl
NCGC00399305-01,CCCNC(=O)C[C@@H]1CCN(C[C@@H]1CC)C(=O)C2=CC(=NC=C2)Cl
NCGC00399307-01,CCCCCC(=O)N1CC[C@@H](CC(=O)NCC2=CC=CC=C2)[C@@H](CC)C1
NCGC00399308-01,CC[C@H]1CN(CC[C@H]1CC(=O)NCCSC)C(=O)C2=CC(=NC=C2)Cl
NCGC00399311-01,CC[C@H]1CN(CC[C@H]1CC(=O)NCC2=CC=C(F)C=C2)C(=O)NC3=CC=CC=C3
NCGC00399312-01,CC(C)C[C@@H](NC(=O)\C1=C\[C@@H](NC(=O)NC2=CC=C(C=C2)C(C)=O)[C@@H](O)[C@H](O)C1)C(N)=O
NCGC00399313-01,CC(C)C[C@@H](NC(=O)\C1=C\[C@@H](N[S+]([O-])(=O)C2=CC(=CC=C2)C(F)(F)F)[C@@H](O)[C@H](O)C1)C(N)=O
NCGC00399314-01,NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@@]2(O)C[C@@H](O)[C@H](O)[C@H](C2)NC(=O)NC3=CC=C(OC(F)(F)F)C=C3
NCGC00399318-01,CC(C)C[C@@H](NC(=O)[C@@]1(O)C[C@@H](O)[C@H](O)[C@H](C1)NC(=O)C2=CC(=C(F)C=C2)Cl)C(N)=O
NCGC00399319-01,CN[C@@H](C(C)C)C(=O)N[C@H]1C[C@](O)(C[C@@H](O)[C@@H]1O)C(=O)N[C@H](CC(C)C)C(N)=O
NCGC00399320-01,NC(=O)CNC(=O)\C1=C\[C@@H](NC(=O)C2=CC(=C(F)C=C2)Cl)[C@@H](O)[C@H](O)C1
NCGC00399324-01,NC(=O)[C@H]1C[C@@H](O)[C@H](O)[C@H]2[C@@H]1S\C(=N/C3=CC=CC=C3)N2CC4=CC=CC=C4
NCGC00399326-01,COC1=CC=C(CN\2[C@H]3[C@@H](O)[C@H](O)C[C@@H]([C@H]3SC2=N\C4=CC=C(OC)C=C4)C(N)=O)C=C1
NCGC00399327-01,COC1=CC=C(C=C1)\N=C2/S[C@@H]3[C@H](C[C@@H](O)[C@H](O)[C@@H]3N2CC4=CC=C(C=C4)C5=NC=CC=C5)C(N)=O
NCGC00399331-01,COC1=CC=C(C[C@H](NC(=O)\C2=C\[C@@H](NC(=O)C3=CC=C(C)C=C3)[C@@H](O)[C@H](O)C2)C(N)=O)C=C1
NCGC00399334-01,CC1=CC=C(C=C1)C(=O)N[C@@H]2\C=C(/C[C@@H](O)[C@@H]2O)C(=O)NCCC(N)=O
NCGC00399335-01,COC1=CC=C(C[C@H](NC(=O)\C2=C\[C@@H](NC(=O)C3=CC(=CC=C3Br)OC)[C@@H](O)[C@H](O)C2)C(N)=O)C=C1
NCGC00399337-01,C[S+]([O-])(=O)CC[C@H](NC(=O)\C1=C\[C@@H](NC(=O)CCN)[C@@H](O)[C@H](O)C1)C(N)=O
NCGC00399338-01,NC(=O)CNC(=O)[C@@]1(O)C[C@@H](O)[C@H](O)[C@H](C1)N[S+]([O-])(=O)C2=CC(=CC=C2)C(F)(F)F
NCGC00399339-01,NC(=O)CCNC(=O)[C@@]1(O)C[C@@H](O)[C@H](O)[C@H](C1)NC(=O)C2=CC(=C(F)C=C2)Cl
NCGC00399341-01,O[C@@H]1C\C(=C/[C@@H](NC(=O)NC2CCCCC2)[C@H]1O)C(=O)N[C@H]3CCCNC3=O
NCGC00399345-01,C[C@@H](NC(=O)[C@@]1(O)C[C@@H](O)[C@H](O)[C@H](C1)NC(=O)NC2=CC=C(C)C=C2)C(N)=O
NCGC00399347-01,CC1=CC=C(NC(=O)N[C@H]2C[C@](O)(C[C@@H](O)[C@@H]2O)C(=O)N[C@@H](CC3=CC=C(O)C=C3)C(N)=O)C=C1
NCGC00399348-01,C[C@@H](NC(=O)[C@@]1(O)C[C@@H](O)[C@H](O)[C@H](C1)NC(=O)NC2=CC=C(OC(F)(F)F)C=C2)C(N)=O
NCGC00399349-01,NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)\C2=C\[C@@H](NC(=O)C3=CN=CC=N3)[C@@H](O)[C@H](O)C2
NCGC00399352-01,CC(C)C[C@@H](NC(=O)\C1=C\[C@@H](NC(=O)C2=CN=CC=N2)[C@@H](O)[C@H](O)C1)C(N)=O
NCGC00399353-01,CC(C)C[C@@H](NC(=O)\C1=C\[C@@H](NC(=O)NC2=CC=C(C)C=C2)[C@@H](O)[C@H](O)C1)C(N)=O
NCGC00399356-01,CC(C)C[C@@H](NC(=O)[C@@]1(O)C[C@@H](O)[C@H](O)[C@H](C1)N[S+]([O-])(=O)C2=CC(=CC=C2)C(F)(F)F)C(N)=O
NCGC00399360-01,CC(C)C[C@@H](NC(=O)[C@@]1(O)C[C@@H](O)[C@H](O)[C@H](C1)NC(=O)C[S+]([O-])(=O)C2=CC=CC=C2)C(N)=O
NCGC00399362-01,NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)\C2=C\[C@@H](NC(=O)C3=CN=CC=N3)[C@@H](O)[C@H](O)C2
NCGC00399363-01,C[C@@H](NC(=O)\C1=C\[C@@H](NC(=O)CC2(CCCC2)CC(O)=O)[C@@H](O)[C@H](O)C1)C(N)=O
NCGC00399364-01,CC(C)C[C@@H](NC(=O)[C@@]1(O)C[C@@H](O)[C@H](O)[C@H](C1)NC(=O)NC2=CC=C(C)C=C2)C(N)=O
NCGC00399368-01,COC1=CC(=CC=C1C(=O)N[C@H]2C[C@](O)(C[C@@H](O)[C@@H]2O)C(=O)N[C@H](C)C(N)=O)SC
NCGC00399370-01,CC(C)=CC(=O)N1C[C@H](C[C@H]1C(=O)N[C@H](CC2=CC=CC=C2)C(N)=O)NC(=O)NC3=C(F)C=C(F)C=C3
NCGC00399374-01,C[S+]([O-])(=O)N[C@H]1C[C@@H]2N(C1)C(=O)C3=CC=C(Cl)C=C3NC2=O
NCGC00399375-01,COCC(=O)N[C@H]1C[C@@H]2N(C1)C(=O)C3=CC(=CC=C3NC2=O)\C=C\C4=CC=CC=C4
NCGC00399377-01,CC(C)(C)CC(=O)N[C@H]1C[C@@H]2N(C1)C(=O)C3=CC(=CC=C3NC2=O)C4=CC=CS4
NCGC00399380-01,COC1=CC=C(C=C1)\C=C\C2=CC=C3NC(=O)[C@@H]4C[C@@H](CN4C(=O)C3=C2)NC(=O)C5=CC=C[N]5C
NCGC00399382-01,COC1=CC=CC=C1CC(=O)N2CC[C@@H]3NC(=O)[C@H]4C[C@@H](CN4C(=O)[C@@H]23)NC(=O)C5CCC5
NCGC00399384-01,COC(=O)C(=O)N1CC[C@H]2NC(=O)N(C(=O)[C@@H]12)C3=CC=CC=C3
NCGC00399385-01,COC(=O)C(=O)N1CC[C@H]2NC(=O)N(C(=O)[C@@H]12)C3=CC(=CC=C3)OC
NCGC00399387-01,[O-][S+](=O)(N1CC[C@H]2NC(=O)N(C(=O)[C@@H]12)C3=CC=C(F)C=C3)C4=CC=CC(=C4)F
NCGC00399389-01,COC1=CC=C(C=C1)C2=CC=C3NC(=O)[C@@H]4[C@H](CCN4C(=O)C3=C2)NC(=O)C5=CC=CC(=C5)F
NCGC00399390-01,COC1=CC=C(C=C1)C2=CC=C3NC(=O)[C@@H]4[C@H](CCN4C(=O)C3=C2)NC(=O)NC5CCCCC5
NCGC00399391-01,[O-][S+](=O)(N[C@H]1CCN2[C@@H]1C(=O)NC3=CC=C(C=C3C2=O)C4=CSC=C4)C5=CC=CS5
NCGC00399394-01,CCS[C@H]1CCN2[C@@H]1C(=O)NC3=CC=C(C=C3C2=O)C4=CC(=CC=C4OC)Cl
NCGC00399397-01,OC(=O)CCC(=O)N[C@H]1CCN2[C@@H]1C(=O)NC3=C(C=C(C=C3)C4=CC=CC=C4F)C2=O
NCGC00399399-01,OC(=O)CCC(=O)N[C@H]1CCN2[C@@H]1C(=O)NC3=C(C=C(C=C3)C4=CC=CC(=C4)C(F)(F)F)C2=O
NCGC00399400-01,O=C1NC2=CC=C(C=C2C(=O)N3CC[C@H](NC(=O)C4=CN=CC=N4)[C@@H]13)C5=CC=CS5
NCGC00399402-01,COC1=C(C=C(Cl)C=C1)C2=CC3=C(NC(=O)[C@@H]4[C@H](CCN4C3=O)NC(=O)NC(C)C)C=C2
NCGC00399403-01,CC1=CC=CC(=C1C)C2=CC=C3NC(=O)[C@@H]4[C@@H](N)CCN4C(=O)C3=C2
NCGC00399406-01,OC(=O)COCC(=O)N[C@H]1CCN2[C@@H]1C(=O)NC3=C(C=C(C=C3)C4=CC=CC=C4F)C2=O
NCGC00399409-01,ClC1=CC=C(C=C1)C2=CC=C3NC(=O)[C@@H]4[C@H](CCN4C(=O)C3=C2)NC(=O)C5CCCC5
NCGC00399411-01,O=C1NC2=CC=C(C=C2C(=O)N3CC[C@H](NC(=O)C4=CC=CS4)[C@@H]13)C5=CSC=C5
NCGC00399412-01,ClC1=CC=C(C=C1)C2=CC=C3NC(=O)[C@@H]4[C@H](CCN4C(=O)C3=C2)NC(=O)C5=CC=CS5
NCGC00399413-01,O=C(N[C@H]1CCN2[C@@H]1C(=O)NC3=CC=C(C=C3C2=O)C4=CC=CS4)C5CCCC5
NCGC00399414-01,COC1=CC=C(C=C1)C2=CC=C3NC(=O)[C@@H]4[C@H](CCN4C(=O)C3=C2)NC(=O)CCC(O)=O
NCGC00399419-01,O=C1NC2=CC=C(C=C2C(=O)N3CC[C@H](NC(=O)C4=CC=CS4)[C@@H]13)C5=CC=CS5
NCGC00399420-01,COC1=CC=C(C=C1)C2=CC=C3NC(=O)[C@@H]4[C@H](CCN4C(=O)C3=C2)NC(=O)COCC(O)=O
NCGC00399421-01,OC(=O)CCC(=O)N[C@H]1CCN2[C@@H]1C(=O)NC3=CC=C(C=C3C2=O)C4=CC=CC=C4
NCGC00399422-01,CC(C)NC(=O)N[C@H]1CCN2[C@@H]1C(=O)NC3=CC=C(C=C3C2=O)C4=CC=C(Cl)C=C4
NCGC00399423-01,FC1=CC(=CC=C1)C(=O)N[C@H]2CCN3[C@@H]2C(=O)NC4=CC=C(C=C4C3=O)C5=CC=CS5
NCGC00399424-01,OC(=O)CCC(=O)N[C@H]1CCN2[C@@H]1C(=O)NC3=CC(=CC=C3C2=O)Cl
NCGC00399427-01,COC1=CC(=C(C=C1)C2=CC3=C(NC(=O)[C@@H]4[C@H](CCN4C3=O)NC(=O)NC(C)C)C=C2)OC
NCGC00399430-01,FC1=C(C=CC=C1)C2=CC=C3NC(=O)[C@@H]4[C@H](CCN4C(=O)C3=C2)NC(=O)C5=CC=CS5
NCGC00399431-01,N[C@H]1CCN2[C@@H]1C(=O)NC3=C(C=C(C=C3)C4=CC5=C(OCO5)C=C4)C2=O
NCGC00399433-01,FC1=CC(=CC=C1)C(=O)N[C@H]2CCN3[C@@H]2C(=O)NC4=CC(=CC=C4C3=O)Cl
NCGC00399436-01,FC1=C(C=CC=C1)C2=CC=C3NC(=O)[C@@H]4[C@@H](CCN4C(=O)C3=C2)OCC=C
NCGC00399437-01,FC1=CC(=C(C=C1)C2=CC=C3NC(=O)[C@@H]4[C@H](CCN4C(=O)C3=C2)NC(=O)C5CCCC5)F
NCGC00399441-01,O=C1NC2=CC=C(C=C2C(=O)N3CC[C@H](NC(=O)C4=CC=CS4)[C@@H]13)C5=CC=CC=C5
NCGC00399445-01,FC1=CC(=C(C=C1)C2=CC=C3NC(=O)[C@@H]4[C@H](CCN4C(=O)C3=C2)NC(=O)C5=CN=CC=N5)F
NCGC00399446-01,CC(C)NC(=O)N[C@H]1CCN2[C@@H]1C(=O)NC3=CC=C(C=C3C2=O)C4=C(F)C=C(F)C=C4
NCGC00399449-01,CC1=CC=CC(=C1C)C2=CC=C3NC(=O)[C@@H]4[C@H](CCN4C(=O)C3=C2)NC(=O)C5CCCC5
NCGC00399450-01,FC1=CC(=C(C=C1)C2=CC=C3NC(=O)[C@@H]4[C@@H](CCN4C(=O)C3=C2)OCC=C)F
NCGC00399451-01,[O-][S+](=O)(N[C@H]1CCN2[C@@H]1C(=O)NC3=CC=C(\C=C\C4=CC=CC=C4)C=C3C2=O)C5=CC=CS5
NCGC00399453-01,O=C(NC1CCCCC1)N[C@H]2CCN3[C@@H]2C(=O)NC4=CC=C(C=C4C3=O)C5=CC=CC=C5
NCGC00399454-01,COC1=CC=C(C=C1)C2=CC=C3NC(=O)[C@@H]4[C@@H](CCN4C(=O)C3=C2)OCC=C
NCGC00399457-01,O=C1NC2=CC=CC=C2C(=O)N3C[C@H](C[C@@H]13)NC(=O)C4=CN=CC=C4
NCGC00399458-01,[O-][S+](=O)(N[C@H]1C[C@@H]2N(C1)C(=O)C3=CC(=CC=C3NC2=O)C4=CSC=C4)C5=CC=C(F)C=C5
NCGC00399459-01,O[C@@H]1C[C@@H]2N(C1)C(=O)C3=C(NC2=O)C=CC(=C3)C4=CC=CC(=C4)C(F)(F)F
NCGC00399460-01,ClC1=CC=C2C(=O)N3C[C@H](C[C@H]3C(=O)NC2=C1)NC(=O)C4=CC=CC=C4
NCGC00399461-01,CC(C)(C)CC(=O)N[C@H]1C[C@@H]2N(C1)C(=O)C3=CC(=CC=C3NC2=O)C4=CSC=C4
NCGC00399462-01,COCC(=O)N[C@H]1C[C@@H]2N(C1)C(=O)C3=CC(=CC=C3NC2=O)C4=CSC=C4
NCGC00399463-01,C[N]1C=CC=C1C(=O)N[C@H]2C[C@@H]3N(C2)C(=O)C4=CC(=CC=C4NC3=O)\C=C\C5=CC=CC=C5
NCGC00399464-01,COC1=CC=C(C=C1)C(=O)N[C@H]2C[C@@H]3N(C2)C(=O)C4=CC=CC=C4NC3=O
NCGC00399465-01,O=C1NC2=CC=C(C=C2C(=O)N3C[C@H](C[C@@H]13)NC(=O)C4=CC=CC=C4)C5=CSC=C5
NCGC00399469-01,COC1=CC=C(C=C1)C2=CC=C3NC(=O)[C@@H]4C[C@@H](CN4C(=O)C3=C2)N[S+]([O-])(=O)C5=CC=C(F)C=C5
NCGC00399471-01,CCN(CC)C(=O)C(C)[C@@H]1CC[C@@]2(C)CC3=C(N=C(NC(=O)C4CC4)S3)[C@@H](C)[C@@H]2[C@H]1O
NCGC00399473-01,C[C@H]1[C@@H]2CC[C@@]3(C)CC4=C(N=C(NC5=CC=C(F)C=C5)S4)[C@@H](C)[C@@H]3[C@H]2OC1=O
NCGC00399474-01,COC1=CC(=C2CC[C@H](CC2=C1C)C(C)C(=O)N3CCCCC3)C
NCGC00399477-01,NC(=O)CO[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)NC(=O)NC3=CC=CC4=CC=CC=C34
NCGC00399481-01,FC(F)(F)C1=CC=CC(=C1)NC(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)NC4=NC(=CC=N4)C5=CC=C(C=C5)C6=CC=CC=C6
NCGC00399482-01,COC1=CC=C(C=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@@H](CO[C@H]34)OC(=O)NC5=CC(=CC=C5)C(C)=O
NCGC00399483-01,CC(=O)C1=CC=CC(=C1)NC(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)NC4=NC(=CC=N4)C5CCCC5
NCGC00399484-01,CN(C)C1=CC=C(C=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@@H](CO[C@H]34)OC(=O)NC5=CC=C(OC6=CC=CC=C6)C=C5
NCGC00399486-01,COC1=CC(=CC=C1)NC(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)NC4=NC(=CC=N4)C5=CC=CS5
NCGC00399487-01,O=C(NCC1=CC=CC=C1)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)NC4=NC(=CC=N4)C5=CC6=C(OCO6)C=C5
NCGC00399488-01,COC1=CC=C(NC(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)NC4=NC(=CC=N4)C5=CC=CC(=C5)F)C=C1
